,fault_1,fault_2,fault_3,fault_4,fault_5,fault_6,file_name
1937,0,0,0,0,0,0,dataset/group90100/90100/90100044_temp.jpg
1938,1,1,0,1,1,1,dataset/group90100/90100/90100069_test.jpg
1939,0,0,0,0,0,0,dataset/group90100/90100/90100069_temp.jpg
1940,1,0,1,1,1,1,dataset/group90100/90100/90100037_test.jpg
1941,0,0,0,0,0,0,dataset/group90100/90100/90100037_temp.jpg
1942,1,0,1,1,1,1,dataset/group90100/90100/90100005_test.jpg
1943,0,0,0,0,0,0,dataset/group90100/90100/90100005_temp.jpg
1944,1,1,1,1,1,1,dataset/group90100/90100/90100002_test.jpg
1945,0,0,0,0,0,0,dataset/group90100/90100/90100002_temp.jpg
1946,1,1,1,1,1,1,dataset/group90100/90100/90100013_test.jpg
1947,0,0,0,0,0,0,dataset/group90100/90100/90100013_temp.jpg
1948,1,1,0,0,1,1,dataset/group90100/90100/90100076_test.jpg
1949,0,0,0,0,0,0,dataset/group90100/90100/90100076_temp.jpg
1950,1,1,1,1,1,1,dataset/group90100/90100/90100053_test.jpg
1951,0,0,0,0,0,0,dataset/group90100/90100/90100053_temp.jpg
1952,1,1,0,1,1,1,dataset/group90100/90100/90100081_test.jpg
1953,0,0,0,0,0,0,dataset/group90100/90100/90100081_temp.jpg
1954,0,0,1,1,1,1,dataset/group90100/90100/90100086_test.jpg
1955,0,0,0,0,0,0,dataset/group90100/90100/90100086_temp.jpg
1956,1,1,1,1,1,1,dataset/group90100/90100/90100001_test.jpg
1957,0,0,0,0,0,0,dataset/group90100/90100/90100001_temp.jpg
1958,1,1,1,1,1,0,dataset/group90100/90100/90100068_test.jpg
1959,0,0,0,0,0,0,dataset/group90100/90100/90100068_temp.jpg
1960,1,1,1,1,0,1,dataset/group90100/90100/90100074_test.jpg
1961,0,0,0,0,0,0,dataset/group90100/90100/90100074_temp.jpg
1962,1,1,1,0,1,1,dataset/group90100/90100/90100038_test.jpg
1963,0,0,0,0,0,0,dataset/group90100/90100/90100038_temp.jpg
1964,1,1,1,1,1,1,dataset/group90100/90100/90100004_test.jpg
1965,0,0,0,0,0,0,dataset/group90100/90100/90100004_temp.jpg
1966,1,0,1,1,1,1,dataset/group90100/90100/90100027_test.jpg
1967,0,0,0,0,0,0,dataset/group90100/90100/90100027_temp.jpg
1968,1,1,0,1,1,1,dataset/group50600/50600/50600006_test.jpg
1969,0,0,0,0,0,0,dataset/group50600/50600/50600006_temp.jpg
1970,1,1,0,1,1,1,dataset/group50600/50600/50600072_test.jpg
1971,0,0,0,0,0,0,dataset/group50600/50600/50600072_temp.jpg
1972,1,1,1,0,1,1,dataset/group50600/50600/50600057_test.jpg
1973,0,0,0,0,0,0,dataset/group50600/50600/50600057_temp.jpg
1974,1,1,1,0,1,1,dataset/group50600/50600/50600060_test.jpg
1975,0,0,0,0,0,0,dataset/group50600/50600/50600060_temp.jpg
1976,1,1,1,1,1,1,dataset/group50600/50600/50600044_test.jpg
1977,0,0,0,0,0,0,dataset/group50600/50600/50600044_temp.jpg
1978,1,1,1,1,1,1,dataset/group50600/50600/50600028_test.jpg
1979,0,0,0,0,0,0,dataset/group50600/50600/50600028_temp.jpg
1980,1,1,1,0,1,1,dataset/group50600/50600/50600020_test.jpg
1981,0,0,0,0,0,0,dataset/group50600/50600/50600020_temp.jpg
1982,1,1,0,1,0,1,dataset/group50600/50600/50600035_test.jpg
1983,0,0,0,0,0,0,dataset/group50600/50600/50600035_temp.jpg
1984,1,1,0,1,0,1,dataset/group50600/50600/50600012_test.jpg
1985,0,0,0,0,0,0,dataset/group50600/50600/50600012_temp.jpg
1986,1,1,1,1,1,0,dataset/group50600/50600/50600039_test.jpg
1987,0,0,0,0,0,0,dataset/group50600/50600/50600039_temp.jpg
1988,1,1,1,1,1,1,dataset/group50600/50600/50600024_test.jpg
1989,0,0,0,0,0,0,dataset/group50600/50600/50600024_temp.jpg
1990,1,1,1,0,1,1,dataset/group50600/50600/50600048_test.jpg
1991,0,0,0,0,0,0,dataset/group50600/50600/50600048_temp.jpg
1992,1,1,1,1,1,1,dataset/group50600/50600/50600032_test.jpg
1993,0,0,0,0,0,0,dataset/group50600/50600/50600032_temp.jpg
1994,1,1,1,1,0,1,dataset/group50600/50600/50600018_test.jpg
1995,0,0,0,0,0,0,dataset/group50600/50600/50600018_temp.jpg
1996,0,1,1,1,0,1,dataset/group50600/50600/50600014_test.jpg
1997,0,0,0,0,0,0,dataset/group50600/50600/50600014_temp.jpg
1998,1,0,1,0,1,1,dataset/group50600/50600/50600034_test.jpg
1999,0,0,0,0,0,0,dataset/group50600/50600/50600034_temp.jpg
2000,1,1,1,1,1,0,dataset/group50600/50600/50600051_test.jpg
2001,0,0,0,0,0,0,dataset/group50600/50600/50600051_temp.jpg
2002,1,1,1,0,1,1,dataset/group50600/50600/50600077_test.jpg
2003,0,0,0,0,0,0,dataset/group50600/50600/50600077_temp.jpg
2004,1,1,1,1,0,0,dataset/group50600/50600/50600063_test.jpg
2005,0,0,0,0,0,0,dataset/group50600/50600/50600063_temp.jpg
2006,1,1,0,1,0,0,dataset/group50600/50600/50600070_test.jpg
2007,0,0,0,0,0,0,dataset/group50600/50600/50600070_temp.jpg
2008,1,0,1,1,1,1,dataset/group50600/50600/50600003_test.jpg
2009,0,0,0,0,0,0,dataset/group50600/50600/50600003_temp.jpg
2010,1,1,0,1,1,1,dataset/group50600/50600/50600059_test.jpg
2011,0,0,0,0,0,0,dataset/group50600/50600/50600059_temp.jpg
2012,1,1,0,1,1,1,dataset/group50600/50600/50600041_test.jpg
2013,0,0,0,0,0,0,dataset/group50600/50600/50600041_temp.jpg
2014,1,1,1,1,0,1,dataset/group50600/50600/50600062_test.jpg
2015,0,0,0,0,0,0,dataset/group50600/50600/50600062_temp.jpg
2016,1,1,0,1,1,1,dataset/group50600/50600/50600047_test.jpg
2017,0,0,0,0,0,0,dataset/group50600/50600/50600047_temp.jpg
2018,1,1,1,0,1,1,dataset/group50600/50600/50600056_test.jpg
2019,0,0,0,0,0,0,dataset/group50600/50600/50600056_temp.jpg
2020,1,1,1,0,1,1,dataset/group50600/50600/50600038_test.jpg
2021,0,0,0,0,0,0,dataset/group50600/50600/50600038_temp.jpg
2022,1,1,0,1,1,1,dataset/group50600/50600/50600002_test.jpg
2023,0,0,0,0,0,0,dataset/group50600/50600/50600002_temp.jpg
2024,1,1,0,1,0,1,dataset/group50600/50600/50600067_test.jpg
2025,0,0,0,0,0,0,dataset/group50600/50600/50600067_temp.jpg
2026,1,1,0,1,1,1,dataset/group50600/50600/50600058_test.jpg
2027,0,0,0,0,0,0,dataset/group50600/50600/50600058_temp.jpg
2028,1,1,1,1,1,1,dataset/group50600/50600/50600037_test.jpg
2029,0,0,0,0,0,0,dataset/group50600/50600/50600037_temp.jpg
2030,1,1,1,1,0,1,dataset/group50600/50600/50600046_test.jpg
2031,0,0,0,0,0,0,dataset/group50600/50600/50600046_temp.jpg
2032,1,0,1,0,1,1,dataset/group50600/50600/50600008_test.jpg
2033,0,0,0,0,0,0,dataset/group50600/50600/50600008_temp.jpg
2034,1,1,1,0,1,1,dataset/group50600/50600/50600010_test.jpg
2035,0,0,0,0,0,0,dataset/group50600/50600/50600010_temp.jpg
2036,1,0,1,0,1,1,dataset/group50600/50600/50600040_test.jpg
2037,0,0,0,0,0,0,dataset/group50600/50600/50600040_temp.jpg
2038,1,0,1,1,0,1,dataset/group50600/50600/50600069_test.jpg
2039,0,0,0,0,0,0,dataset/group50600/50600/50600069_temp.jpg
2040,1,1,1,0,1,1,dataset/group50600/50600/50600027_test.jpg
2041,0,0,0,0,0,0,dataset/group50600/50600/50600027_temp.jpg
2042,1,1,1,0,1,1,dataset/group50600/50600/50600016_test.jpg
2043,0,0,0,0,0,0,dataset/group50600/50600/50600016_temp.jpg
2044,0,1,1,1,1,1,dataset/group50600/50600/50600000_test.jpg
2045,0,0,0,0,0,0,dataset/group50600/50600/50600000_temp.jpg
2046,1,1,1,1,0,0,dataset/group50600/50600/50600064_test.jpg
2047,0,0,0,0,0,0,dataset/group50600/50600/50600064_temp.jpg
2048,1,1,0,1,1,1,dataset/group50600/50600/50600025_test.jpg
2049,0,0,0,0,0,0,dataset/group50600/50600/50600025_temp.jpg
2050,1,1,1,1,1,1,dataset/group50600/50600/50600049_test.jpg
2051,0,0,0,0,0,0,dataset/group50600/50600/50600049_temp.jpg
2052,1,1,0,1,0,1,dataset/group50600/50600/50600065_test.jpg
2053,0,0,0,0,0,0,dataset/group50600/50600/50600065_temp.jpg
2054,1,1,1,0,1,1,dataset/group50600/50600/50600013_test.jpg
2055,0,0,0,0,0,0,dataset/group50600/50600/50600013_temp.jpg
2056,1,1,0,1,1,1,dataset/group50600/50600/50600042_test.jpg
2057,0,0,0,0,0,0,dataset/group50600/50600/50600042_temp.jpg
2058,1,0,1,0,1,1,dataset/group50600/50600/50600045_test.jpg
2059,0,0,0,0,0,0,dataset/group50600/50600/50600045_temp.jpg
2060,1,0,1,1,1,1,dataset/group50600/50600/50600053_test.jpg
2061,0,0,0,0,0,0,dataset/group50600/50600/50600053_temp.jpg
2062,1,1,1,0,1,1,dataset/group50600/50600/50600043_test.jpg
2063,0,0,0,0,0,0,dataset/group50600/50600/50600043_temp.jpg
2064,1,1,1,1,0,1,dataset/group50600/50600/50600030_test.jpg
2065,0,0,0,0,0,0,dataset/group50600/50600/50600030_temp.jpg
2066,1,0,1,1,0,1,dataset/group50600/50600/50600055_test.jpg
2067,0,0,0,0,0,0,dataset/group50600/50600/50600055_temp.jpg
2068,1,1,1,1,1,1,dataset/group50600/50600/50600015_test.jpg
2069,0,0,0,0,0,0,dataset/group50600/50600/50600015_temp.jpg
2070,1,1,0,1,0,1,dataset/group50600/50600/50600019_test.jpg
2071,0,0,0,0,0,0,dataset/group50600/50600/50600019_temp.jpg
2072,1,1,1,1,0,1,dataset/group50600/50600/50600075_test.jpg
2073,0,0,0,0,0,0,dataset/group50600/50600/50600075_temp.jpg
2074,1,0,1,0,1,1,dataset/group50600/50600/50600050_test.jpg
2075,0,0,0,0,0,0,dataset/group50600/50600/50600050_temp.jpg
2076,1,1,1,1,1,1,dataset/group50600/50600/50600078_test.jpg
2077,0,0,0,0,0,0,dataset/group50600/50600/50600078_temp.jpg
2078,1,1,1,0,0,1,dataset/group50600/50600/50600074_test.jpg
2079,0,0,0,0,0,0,dataset/group50600/50600/50600074_temp.jpg
2080,1,1,1,1,0,1,dataset/group50600/50600/50600066_test.jpg
2081,0,0,0,0,0,0,dataset/group50600/50600/50600066_temp.jpg
2082,1,1,1,0,1,0,dataset/group50600/50600/50600071_test.jpg
2083,0,0,0,0,0,0,dataset/group50600/50600/50600071_temp.jpg
2084,1,0,1,1,0,1,dataset/group50600/50600/50600009_test.jpg
2085,0,0,0,0,0,0,dataset/group50600/50600/50600009_temp.jpg
2086,1,1,0,1,1,1,dataset/group50600/50600/50600017_test.jpg
2087,0,0,0,0,0,0,dataset/group50600/50600/50600017_temp.jpg
2088,1,1,1,1,1,1,dataset/group50600/50600/50600054_test.jpg
2089,0,0,0,0,0,0,dataset/group50600/50600/50600054_temp.jpg
2090,1,1,1,1,1,0,dataset/group50600/50600/50600026_test.jpg
2091,0,0,0,0,0,0,dataset/group50600/50600/50600026_temp.jpg
2092,1,1,1,0,0,1,dataset/group50600/50600/50600033_test.jpg
2093,0,0,0,0,0,0,dataset/group50600/50600/50600033_temp.jpg
2094,1,1,1,1,1,1,dataset/group50600/50600/50600001_test.jpg
2095,0,0,0,0,0,0,dataset/group50600/50600/50600001_temp.jpg
2096,1,1,1,1,0,1,dataset/group50600/50600/50600022_test.jpg
2097,0,0,0,0,0,0,dataset/group50600/50600/50600022_temp.jpg
2098,1,1,1,1,1,1,dataset/group50600/50600/50600021_test.jpg
2099,0,0,0,0,0,0,dataset/group50600/50600/50600021_temp.jpg
2100,1,1,0,1,1,1,dataset/group50600/50600/50600068_test.jpg
2101,0,0,0,0,0,0,dataset/group50600/50600/50600068_temp.jpg
2102,1,0,0,1,1,1,dataset/group50600/50600/50600031_test.jpg
2103,0,0,0,0,0,0,dataset/group50600/50600/50600031_temp.jpg
2104,1,1,0,1,1,0,dataset/group50600/50600/50600036_test.jpg
2105,0,0,0,0,0,0,dataset/group50600/50600/50600036_temp.jpg
2106,1,1,1,0,1,1,dataset/group50600/50600/50600052_test.jpg
2107,0,0,0,0,0,0,dataset/group50600/50600/50600052_temp.jpg
2108,1,1,1,1,0,1,dataset/group50600/50600/50600076_test.jpg
2109,0,0,0,0,0,0,dataset/group50600/50600/50600076_temp.jpg
2110,1,1,1,0,1,1,dataset/group50600/50600/50600073_test.jpg
2111,0,0,0,0,0,0,dataset/group50600/50600/50600073_temp.jpg
2112,1,0,1,1,1,1,dataset/group50600/50600/50600061_test.jpg
2113,0,0,0,0,0,0,dataset/group50600/50600/50600061_temp.jpg
2114,1,1,1,0,1,1,dataset/group50600/50600/50600005_test.jpg
2115,0,0,0,0,0,0,dataset/group50600/50600/50600005_temp.jpg
2116,1,0,1,1,1,1,dataset/group50600/50600/50600011_test.jpg
2117,0,0,0,0,0,0,dataset/group50600/50600/50600011_temp.jpg
2118,1,1,0,1,1,1,dataset/group50600/50600/50600029_test.jpg
2119,0,0,0,0,0,0,dataset/group50600/50600/50600029_temp.jpg
2120,1,0,1,1,1,1,dataset/group50600/50600/50600023_test.jpg
2121,0,0,0,0,0,0,dataset/group50600/50600/50600023_temp.jpg
2122,1,1,1,1,0,1,dataset/group50600/50600/50600007_test.jpg
2123,0,0,0,0,0,0,dataset/group50600/50600/50600007_temp.jpg
2124,1,1,1,0,0,1,dataset/group50600/50600/50600004_test.jpg
2125,0,0,0,0,0,0,dataset/group50600/50600/50600004_temp.jpg
2126,1,1,1,1,1,1,dataset/group77000/77000/77000020_test.jpg
2127,0,0,0,0,0,0,dataset/group77000/77000/77000020_temp.jpg
2128,1,0,1,1,0,1,dataset/group77000/77000/77000090_test.jpg
2129,0,0,0,0,0,0,dataset/group77000/77000/77000090_temp.jpg
2130,1,1,1,1,0,0,dataset/group77000/77000/77000022_test.jpg
2131,0,0,0,0,0,0,dataset/group77000/77000/77000022_temp.jpg
2132,1,1,1,1,1,1,dataset/group77000/77000/77000044_test.jpg
2133,0,0,0,0,0,0,dataset/group77000/77000/77000044_temp.jpg
2134,1,0,1,1,1,1,dataset/group77000/77000/77000085_test.jpg
2135,0,0,0,0,0,0,dataset/group77000/77000/77000085_temp.jpg
2136,1,0,1,0,1,1,dataset/group77000/77000/77000094_test.jpg
2137,0,0,0,0,0,0,dataset/group77000/77000/77000094_temp.jpg
2138,1,0,0,1,1,1,dataset/group77000/77000/77000056_test.jpg
2139,0,0,0,0,0,0,dataset/group77000/77000/77000056_temp.jpg
2140,1,1,1,1,0,1,dataset/group77000/77000/77000075_test.jpg
2141,0,0,0,0,0,0,dataset/group77000/77000/77000075_temp.jpg
2142,1,1,1,1,1,1,dataset/group77000/77000/77000028_test.jpg
2143,0,0,0,0,0,0,dataset/group77000/77000/77000028_temp.jpg
2144,1,1,1,1,1,1,dataset/group77000/77000/77000027_test.jpg
2145,0,0,0,0,0,0,dataset/group77000/77000/77000027_temp.jpg
2146,1,1,1,0,1,1,dataset/group77000/77000/77000050_test.jpg
2147,0,0,0,0,0,0,dataset/group77000/77000/77000050_temp.jpg
2148,1,1,1,1,1,1,dataset/group77000/77000/77000083_test.jpg
2149,0,0,0,0,0,0,dataset/group77000/77000/77000083_temp.jpg
2150,1,0,1,0,1,1,dataset/group77000/77000/77000042_test.jpg
2151,0,0,0,0,0,0,dataset/group77000/77000/77000042_temp.jpg
2152,1,0,1,1,1,1,dataset/group77000/77000/77000007_test.jpg
2153,0,0,0,0,0,0,dataset/group77000/77000/77000007_temp.jpg
2154,1,0,1,1,1,1,dataset/group77000/77000/77000015_test.jpg
2155,0,0,0,0,0,0,dataset/group77000/77000/77000015_temp.jpg
2156,1,1,1,0,0,1,dataset/group77000/77000/77000098_test.jpg
2157,0,0,0,0,0,0,dataset/group77000/77000/77000098_temp.jpg
2158,1,1,1,1,0,1,dataset/group77000/77000/77000055_test.jpg
2159,0,0,0,0,0,0,dataset/group77000/77000/77000055_temp.jpg
2160,1,0,1,1,1,1,dataset/group77000/77000/77000093_test.jpg
2161,0,0,0,0,0,0,dataset/group77000/77000/77000093_temp.jpg
2162,0,1,0,0,1,0,dataset/group77000/77000/77000026_test.jpg
2163,0,0,0,0,0,0,dataset/group77000/77000/77000026_temp.jpg
2164,1,1,1,1,0,0,dataset/group77000/77000/77000074_test.jpg
2165,0,0,0,0,0,0,dataset/group77000/77000/77000074_temp.jpg
2166,1,1,1,1,1,1,dataset/group77000/77000/77000082_test.jpg
2167,0,0,0,0,0,0,dataset/group77000/77000/77000082_temp.jpg
2168,1,1,0,0,1,1,dataset/group77000/77000/77000073_test.jpg
2169,0,0,0,0,0,0,dataset/group77000/77000/77000073_temp.jpg
2170,0,1,0,1,1,1,dataset/group77000/77000/77000012_test.jpg
2171,0,0,0,0,0,0,dataset/group77000/77000/77000012_temp.jpg
2172,0,0,1,1,0,1,dataset/group77000/77000/77000067_test.jpg
2173,0,0,0,0,0,0,dataset/group77000/77000/77000067_temp.jpg
2174,1,1,0,1,0,1,dataset/group77000/77000/77000045_test.jpg
2175,0,0,0,0,0,0,dataset/group77000/77000/77000045_temp.jpg
2176,1,0,1,1,1,1,dataset/group77000/77000/77000040_test.jpg
2177,0,0,0,0,0,0,dataset/group77000/77000/77000040_temp.jpg
2178,1,0,1,1,1,1,dataset/group77000/77000/77000084_test.jpg
2179,0,0,0,0,0,0,dataset/group77000/77000/77000084_temp.jpg
2180,1,1,1,0,0,0,dataset/group77000/77000/77000000_test.jpg
2181,0,0,0,0,0,0,dataset/group77000/77000/77000000_temp.jpg
2182,1,0,1,1,1,1,dataset/group77000/77000/77000105_test.jpg
2183,0,0,0,0,0,0,dataset/group77000/77000/77000105_temp.jpg
2184,1,1,1,1,1,1,dataset/group77000/77000/77000024_test.jpg
2185,0,0,0,0,0,0,dataset/group77000/77000/77000024_temp.jpg
2186,0,1,1,1,1,1,dataset/group77000/77000/77000018_test.jpg
2187,0,0,0,0,0,0,dataset/group77000/77000/77000018_temp.jpg
2188,0,1,1,1,0,0,dataset/group77000/77000/77000023_test.jpg
2189,0,0,0,0,0,0,dataset/group77000/77000/77000023_temp.jpg
2190,1,1,0,1,0,1,dataset/group77000/77000/77000060_test.jpg
2191,0,0,0,0,0,0,dataset/group77000/77000/77000060_temp.jpg
2192,1,0,0,0,1,1,dataset/group77000/77000/77000049_test.jpg
2193,0,0,0,0,0,0,dataset/group77000/77000/77000049_temp.jpg
2194,1,1,0,1,0,0,dataset/group77000/77000/77000037_test.jpg
2195,0,0,0,0,0,0,dataset/group77000/77000/77000037_temp.jpg
2196,0,0,0,1,1,1,dataset/group77000/77000/77000072_test.jpg
2197,0,0,0,0,0,0,dataset/group77000/77000/77000072_temp.jpg
2198,1,1,1,1,1,1,dataset/group77000/77000/77000076_test.jpg
2199,0,0,0,0,0,0,dataset/group77000/77000/77000076_temp.jpg
2200,1,1,1,0,0,1,dataset/group77000/77000/77000065_test.jpg
2201,0,0,0,0,0,0,dataset/group77000/77000/77000065_temp.jpg
2202,1,1,1,0,1,1,dataset/group77000/77000/77000011_test.jpg
2203,0,0,0,0,0,0,dataset/group77000/77000/77000011_temp.jpg
2204,0,1,0,1,1,1,dataset/group77000/77000/77000070_test.jpg
2205,0,0,0,0,0,0,dataset/group77000/77000/77000070_temp.jpg
2206,1,1,1,0,1,1,dataset/group77000/77000/77000102_test.jpg
2207,0,0,0,0,0,0,dataset/group77000/77000/77000102_temp.jpg
2208,1,1,0,1,1,1,dataset/group77000/77000/77000038_test.jpg
2209,0,0,0,0,0,0,dataset/group77000/77000/77000038_temp.jpg
2210,1,1,1,1,1,1,dataset/group77000/77000/77000019_test.jpg
2211,0,0,0,0,0,0,dataset/group77000/77000/77000019_temp.jpg
2212,1,0,1,1,0,1,dataset/group77000/77000/77000017_test.jpg
2213,0,0,0,0,0,0,dataset/group77000/77000/77000017_temp.jpg
2214,0,1,1,1,1,1,dataset/group77000/77000/77000010_test.jpg
2215,0,0,0,0,0,0,dataset/group77000/77000/77000010_temp.jpg
2216,1,0,1,0,0,0,dataset/group77000/77000/77000057_test.jpg
2217,0,0,0,0,0,0,dataset/group77000/77000/77000057_temp.jpg
2218,1,0,1,1,1,1,dataset/group77000/77000/77000088_test.jpg
2219,0,0,0,0,0,0,dataset/group77000/77000/77000088_temp.jpg
2220,1,0,1,1,1,1,dataset/group77000/77000/77000043_test.jpg
2221,0,0,0,0,0,0,dataset/group77000/77000/77000043_temp.jpg
2222,1,0,0,1,0,1,dataset/group77000/77000/77000068_test.jpg
2223,0,0,0,0,0,0,dataset/group77000/77000/77000068_temp.jpg
2224,0,1,0,0,1,0,dataset/group77000/77000/77000080_test.jpg
2225,0,0,0,0,0,0,dataset/group77000/77000/77000080_temp.jpg
2226,1,1,1,1,1,1,dataset/group77000/77000/77000016_test.jpg
2227,0,0,0,0,0,0,dataset/group77000/77000/77000016_temp.jpg
2228,1,0,1,0,1,1,dataset/group77000/77000/77000054_test.jpg
2229,0,0,0,0,0,0,dataset/group77000/77000/77000054_temp.jpg
2230,1,0,1,1,1,1,dataset/group77000/77000/77000046_test.jpg
2231,0,0,0,0,0,0,dataset/group77000/77000/77000046_temp.jpg
2232,0,1,1,1,1,1,dataset/group77000/77000/77000009_test.jpg
2233,0,0,0,0,0,0,dataset/group77000/77000/77000009_temp.jpg
2234,1,1,1,1,1,0,dataset/group77000/77000/77000087_test.jpg
2235,0,0,0,0,0,0,dataset/group77000/77000/77000087_temp.jpg
2236,0,0,1,1,1,1,dataset/group77000/77000/77000036_test.jpg
2237,0,0,0,0,0,0,dataset/group77000/77000/77000036_temp.jpg
2238,1,1,1,0,1,1,dataset/group77000/77000/77000029_test.jpg
2239,0,0,0,0,0,0,dataset/group77000/77000/77000029_temp.jpg
2240,0,0,1,0,1,1,dataset/group77000/77000/77000086_test.jpg
2241,0,0,0,0,0,0,dataset/group77000/77000/77000086_temp.jpg
2242,1,1,1,1,1,1,dataset/group77000/77000/77000008_test.jpg
2243,0,0,0,0,0,0,dataset/group77000/77000/77000008_temp.jpg
2244,0,1,1,1,1,1,dataset/group77000/77000/77000030_test.jpg
2245,0,0,0,0,0,0,dataset/group77000/77000/77000030_temp.jpg
2246,1,0,1,1,1,1,dataset/group77000/77000/77000039_test.jpg
2247,0,0,0,0,0,0,dataset/group77000/77000/77000039_temp.jpg
2248,0,1,0,1,1,1,dataset/group77000/77000/77000101_test.jpg
2249,0,0,0,0,0,0,dataset/group77000/77000/77000101_temp.jpg
2250,1,0,1,1,0,1,dataset/group77000/77000/77000066_test.jpg
2251,0,0,0,0,0,0,dataset/group77000/77000/77000066_temp.jpg
2252,0,1,1,1,1,1,dataset/group77000/77000/77000003_test.jpg
2253,0,0,0,0,0,0,dataset/group77000/77000/77000003_temp.jpg
2254,0,0,0,1,0,1,dataset/group77000/77000/77000014_test.jpg
2255,0,0,0,0,0,0,dataset/group77000/77000/77000014_temp.jpg
2256,1,1,0,1,1,1,dataset/group77000/77000/77000096_test.jpg
2257,0,0,0,0,0,0,dataset/group77000/77000/77000096_temp.jpg
2258,1,1,1,0,1,1,dataset/group77000/77000/77000002_test.jpg
2259,0,0,0,0,0,0,dataset/group77000/77000/77000002_temp.jpg
2260,1,0,1,1,1,1,dataset/group77000/77000/77000006_test.jpg
2261,0,0,0,0,0,0,dataset/group77000/77000/77000006_temp.jpg
2262,0,0,1,1,1,1,dataset/group77000/77000/77000064_test.jpg
2263,0,0,0,0,0,0,dataset/group77000/77000/77000064_temp.jpg
2264,0,0,0,0,1,0,dataset/group77000/77000/77000053_test.jpg
2265,0,0,0,0,0,0,dataset/group77000/77000/77000053_temp.jpg
2266,1,0,1,1,1,1,dataset/group77000/77000/77000041_test.jpg
2267,0,0,0,0,0,0,dataset/group77000/77000/77000041_temp.jpg
2268,1,0,1,0,0,1,dataset/group77000/77000/77000035_test.jpg
2269,0,0,0,0,0,0,dataset/group77000/77000/77000035_temp.jpg
2270,1,0,1,1,1,1,dataset/group77000/77000/77000021_test.jpg
2271,0,0,0,0,0,0,dataset/group77000/77000/77000021_temp.jpg
2272,1,1,1,0,1,1,dataset/group77000/77000/77000099_test.jpg
2273,0,0,0,0,0,0,dataset/group77000/77000/77000099_temp.jpg
2274,0,1,1,1,0,1,dataset/group77000/77000/77000062_test.jpg
2275,0,0,0,0,0,0,dataset/group77000/77000/77000062_temp.jpg
2276,1,0,1,0,1,1,dataset/group77000/77000/77000078_test.jpg
2277,0,0,0,0,0,0,dataset/group77000/77000/77000078_temp.jpg
2278,1,1,0,1,1,1,dataset/group77000/77000/77000079_test.jpg
2279,0,0,0,0,0,0,dataset/group77000/77000/77000079_temp.jpg
2280,1,1,1,0,0,1,dataset/group77000/77000/77000005_test.jpg
2281,0,0,0,0,0,0,dataset/group77000/77000/77000005_temp.jpg
2282,1,1,1,0,1,0,dataset/group77000/77000/77000063_test.jpg
2283,0,0,0,0,0,0,dataset/group77000/77000/77000063_temp.jpg
2284,1,0,1,0,1,1,dataset/group77000/77000/77000031_test.jpg
2285,0,0,0,0,0,0,dataset/group77000/77000/77000031_temp.jpg
2286,1,0,1,1,1,1,dataset/group77000/77000/77000048_test.jpg
2287,0,0,0,0,0,0,dataset/group77000/77000/77000048_temp.jpg
2288,0,1,1,0,1,1,dataset/group77000/77000/77000106_test.jpg
2289,0,0,0,0,0,0,dataset/group77000/77000/77000106_temp.jpg
2290,1,1,1,0,1,1,dataset/group77000/77000/77000103_test.jpg
2291,0,0,0,0,0,0,dataset/group77000/77000/77000103_temp.jpg
2292,1,1,0,1,0,1,dataset/group77000/77000/77000052_test.jpg
2293,0,0,0,0,0,0,dataset/group77000/77000/77000052_temp.jpg
2294,0,0,1,0,1,1,dataset/group77000/77000/77000077_test.jpg
2295,0,0,0,0,0,0,dataset/group77000/77000/77000077_temp.jpg
2296,1,1,1,1,1,1,dataset/group77000/77000/77000001_test.jpg
2297,0,0,0,0,0,0,dataset/group77000/77000/77000001_temp.jpg
2298,1,0,1,1,0,1,dataset/group77000/77000/77000032_test.jpg
2299,0,0,0,0,0,0,dataset/group77000/77000/77000032_temp.jpg
2300,1,1,0,0,1,1,dataset/group77000/77000/77000071_test.jpg
2301,0,0,0,0,0,0,dataset/group77000/77000/77000071_temp.jpg
2302,1,1,1,1,1,1,dataset/group77000/77000/77000095_test.jpg
2303,0,0,0,0,0,0,dataset/group77000/77000/77000095_temp.jpg
2304,0,0,1,0,1,1,dataset/group77000/77000/77000059_test.jpg
2305,0,0,0,0,0,0,dataset/group77000/77000/77000059_temp.jpg
2306,1,1,1,0,1,1,dataset/group77000/77000/77000025_test.jpg
2307,0,0,0,0,0,0,dataset/group77000/77000/77000025_temp.jpg
2308,1,1,0,1,1,0,dataset/group77000/77000/77000058_test.jpg
2309,0,0,0,0,0,0,dataset/group77000/77000/77000058_temp.jpg
2310,1,1,0,0,1,1,dataset/group77000/77000/77000047_test.jpg
2311,0,0,0,0,0,0,dataset/group77000/77000/77000047_temp.jpg
2312,1,1,0,0,1,1,dataset/group77000/77000/77000033_test.jpg
2313,0,0,0,0,0,0,dataset/group77000/77000/77000033_temp.jpg
2314,1,1,1,1,1,1,dataset/group77000/77000/77000081_test.jpg
2315,0,0,0,0,0,0,dataset/group77000/77000/77000081_temp.jpg
2316,1,1,1,0,1,0,dataset/group77000/77000/77000100_test.jpg
2317,0,0,0,0,0,0,dataset/group77000/77000/77000100_temp.jpg
2318,0,0,1,0,1,1,dataset/group77000/77000/77000104_test.jpg
